"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
3.780666390E1;-1.526744962E0;6.444244385E-1;3.991792202E-1
3.781613681E1;-7.748100758E-1;3.726196289E-1;2.336802483E-1
3.782560973E1;-7.749283314E-2;9.001159668E-2;2.887659073E-1
3.783508270E1;6.620702744E-1;-1.080207825E-1;5.384206772E-3
3.784455562E1;1.361162782E0;-2.927560806E-1;-4.490888119E-1
3.785402853E1;1.829444766E0;-1.538934708E-1;-7.691760063E-1
3.786350150E1;1.638635993E0;8.492851257E-2;-9.424111843E-1
3.787297442E1;1.295549035E0;1.897611618E-1;-3.596580029E-1
3.788244733E1;8.655133247E-1;1.732540131E-1;4.759812355E-1
3.789192030E1;4.886643887E-1;1.608190536E-1;1.139861107E0
3.790139322E1;7.710191011E-1;-4.215908051E-2;1.379501104E0
3.791086614E1;1.163029909E0;4.699611664E-2;1.144049287E0
3.792033911E1;1.793118358E0;1.710481644E-1;5.084264278E-1
3.792981202E1;2.821089745E0;-2.571678162E-2;-4.100079536E-1
3.793928494E1;3.513003349E0;-2.218952179E-1;-7.355289459E-1
3.794875791E1;3.370758772E0;-9.550189972E-2;-2.638204098E-1
3.795823082E1;3.293508768E0;-3.577528000E-1;-3.481812477E-1
3.796770374E1;2.598668098E0;-1.642570496E-1;2.526545525E-1
3.797717671E1;1.445952177E0;7.945995331E-1;6.074526310E-1
3.798664963E1;5.860157013E-1;1.771389961E0;3.501756191E-1
3.799612254E1;3.815200329E-1;2.140171051E0;4.285213947E-1
3.800559551E1;2.089200020E-1;2.293778419E0;1.255754590E0
3.801506843E1;1.176633596E0;2.077433586E0;1.058172345E0
3.802454134E1;2.527545452E0;2.074485779E0;3.448410034E-1
3.803401431E1;3.902608871E0;2.431511879E0;-6.143779755E-1
3.804348723E1;4.635067463E0;2.640348434E0;-1.205987692E0
3.805296015E1;4.569720268E0;2.830588341E0;-1.262399197E0
3.806243312E1;4.243785381E0;3.042824745E0;-4.101681709E-1
3.807190603E1;4.171297550E0;2.876955032E0;-2.558307648E-1
3.808137895E1;4.363317490E0;2.842686653E0;-3.026709557E-1
3.809085192E1;5.060214043E0;3.230158806E0;-1.295705318E0
3.810032483E1;6.120580673E0;3.544288158E0;-1.700510979E0
3.810979775E1;6.261997223E0;4.203565121E0;-7.370364666E-1
3.811927072E1;6.686004162E0;4.417797565E0;1.394565105E-1
3.812874364E1;7.531177521E0;4.757852554E0;1.211307168E0
3.813821655E1;8.210995674E0;6.315965176E0;7.179806232E-1
3.814768952E1;1.029624653E1;9.088697433E0;1.722237468E0
3.815716244E1;1.193319702E1;1.246388817E1;5.898098946E0
3.816663536E1;1.132427597E1;1.481503677E1;5.597847462E0
3.817610832E1;1.229890442E1;1.499894905E1;3.438130379E0
3.818558124E1;1.394945431E1;1.463855743E1;1.471588254E0
3.819505421E1;1.504736328E1;1.337546253E1;-3.009814978E0
3.820452713E1;1.544741249E1;9.778206825E0;-8.835082054E0
3.821400004E1;1.504159927E1;5.382240295E0;-9.712252617E0
3.822347301E1;1.236754131E1;1.356530190E0;-1.044764614E1
3.823294593E1;7.208545208E0;-2.970886230E-1;-1.098258877E1
3.824241884E1;1.819653511E-1;2.072071075E0;-1.162745190E1
3.825189181E1;-5.721469879E0;5.961916447E0;-6.564883709E0
3.826136473E1;-7.352450371E0;8.685312271E0;1.185005307E0
3.827083765E1;-8.196747780E0;9.324222565E0;5.184788704E0
3.828031062E1;-8.524104118E0;7.814921379E0;5.612516403E0
3.828978353E1;-7.542671680E0;4.570424557E0;3.572392702E0
3.829925645E1;-5.427304268E0;1.511415482E0;1.830138803E0
3.830872942E1;-3.558662891E0;6.786489487E-2;1.344890952E0
3.831820233E1;-2.767267704E0;-3.751120567E-1;7.052969933E-1
3.832767525E1;-2.761895180E0;-5.979142189E-1;-1.147994995E-1
3.833714822E1;-2.812697411E0;-1.024893284E0;-8.036410809E-1
3.834662114E1;-2.745801926E0;-1.729832649E0;-7.120075226E-1
3.835609405E1;-2.864336967E0;-2.546361923E0;-8.948898315E-1
3.836556702E1;-2.176651001E0;-3.667631388E0;-2.896316051E-1
3.837503994E1;-7.026219368E-1;-4.972325325E0;6.216716766E-1
3.838451286E1;6.937327385E-1;-5.931224823E0;4.843949080E-1
3.839398582E1;1.545175076E0;-6.168269157E0;1.813089848E-2
3.840345874E1;1.935903072E0;-6.050189018E0;-5.659945011E-1
3.841293166E1;1.893845081E0;-5.842196941E0;-1.607728124E0
3.842240463E1;1.928773403E0;-5.685073853E0;-1.498089671E0
3.843187754E1;1.435538769E0;-5.634628296E0;-1.133608222E0
3.844135051E1;1.567544937E-1;-5.695261002E0;-1.464956164E0
3.845082343E1;-1.715502739E0;-5.548381805E0;-1.535457134E0
3.846029634E1;-3.955924273E0;-4.844307423E0;-5.266672373E-1
3.846976931E1;-5.967161655E0;-3.753689766E0;5.309009552E-1
3.847924223E1;-7.182682037E0;-2.553360939E0;1.517582178E0
3.848871515E1;-7.770172119E0;-1.752444744E0;1.462414384E0
3.849818806E1;-8.010218620E0;-1.919665337E0;4.360626936E-1
3.850766103E1;-7.825316429E0;-2.452980042E0;3.638279438E-2
3.851713395E1;-8.115926743E0;-2.385537624E0;-5.163191557E-1
3.852660692E1;-8.226793289E0;-1.968484879E0;-2.650513649E-1
3.853607983E1;-7.247074127E0;-1.544549942E0;-1.893954277E-1
3.854555275E1;-6.354219913E0;-1.097504616E0;3.451776505E-2
3.855502572E1;-6.136945248E0;1.488256454E-1;-3.359498978E-1
3.856449864E1;-5.805826664E0;1.276046753E0;-1.388534784E0
3.857397155E1;-4.097765923E0;1.085803986E0;-1.968409896E0
3.858344452E1;-2.972233295E0;7.975416183E-1;-3.758346319E0
3.859291744E1;-1.853972673E0;8.865756989E-1;-3.654461861E0
3.860239036E1;-1.849665284E0;6.723423004E-1;-4.311646461E0
3.861186332E1;-3.584653854E0;1.019379616E0;-7.502343178E0
3.862133624E1;-5.378599644E0;1.987520218E0;-5.076701164E0
3.863080916E1;-4.709444046E0;1.133817673E0;7.792691588E-1
3.864028213E1;-4.557823181E0;-1.151203156E0;3.031426430E0
3.864975504E1;-5.457809925E0;-3.399543762E0;1.079375744E0
3.865922796E1;-5.714956284E0;-3.757909775E0;-8.085527420E-1
3.866870093E1;-6.155446053E0;-2.446901798E0;-2.273406506E0
3.867817384E1;-6.419656277E0;-1.206367970E0;-3.071764469E0
3.868764681E1;-6.610148430E0;-9.729652405E-1;-2.800597191E0
3.869711973E1;-7.297537804E0;-1.463991642E0;-2.750588417E0
3.870659265E1;-8.226104736E0;-1.632022858E-2;-2.308763266E-1
3.871606562E1;-5.059322357E0;7.815710068E0;1.240395451E1
3.872553853E1;2.847517490E0;1.618499374E1;1.995224953E1
3.873501145E1;1.636796832E0;1.746672058E1;5.121148586E0
3.874448442E1;6.080315113E0;5.849715233E0;-1.132351494E1
3.875395733E1;8.810475349E0;-6.990225792E0;-1.649212837E1
3.876343025E1;3.385143280E0;-6.238408089E0;-8.671221733E0
3.877290322E1;-6.984980106E0;-1.489257812E-2;-5.768001080E0
3.878237614E1;-1.350532532E1;1.322129250E0;-6.280228615E0
3.879184905E1;-1.089650631E1;-2.591367722E0;-7.915883064E-1
3.880132202E1;-7.605294704E0;-7.476320744E0;3.806686401E0
3.881079494E1;-1.038249016E1;-4.974468231E0;2.422738791E0
3.882026791E1;-1.956504822E1;2.551186562E0;9.395797253E-1
3.882974082E1;-2.097509766E1;5.868215561E0;2.431194544E0
3.883921374E1;-1.239422321E1;4.274482727E0;3.884897709E0
3.884868671E1;-3.484107971E0;1.737828255E0;3.189254522E0
3.885815963E1;9.762588739E-1;6.473007202E-1;4.460644722E-2
3.886763254E1;7.063246965E-1;1.015001297E0;-3.978075504E0
3.887710551E1;6.124741435E-1;9.559936523E-1;-4.817250252E0
3.888657843E1;1.437678933E0;3.574342728E-1;-3.984045744E0
3.889605135E1;1.988395929E0;-3.570127487E-1;-3.180409193E0
3.890552431E1;9.149650335E-1;-3.617582321E-1;-2.188352585E0
3.891499723E1;-5.643389821E-1;1.213817596E-1;-5.455713272E-1
3.892447015E1;-1.149298429E0;5.193195343E-1;6.580346823E-1
3.893394312E1;-1.083852410E0;5.100164413E-1;1.342702627E0
3.894341603E1;-1.102562904E0;3.769626617E-1;1.058989882E0
3.895288895E1;-6.223087311E-1;1.542568207E-1;4.202108383E-1
3.896236192E1;3.997511864E-1;-9.835147858E-2;-1.800098419E-1
3.897183483E1;1.373565197E0;-1.855573654E-1;-3.159656525E-1
3.898130775E1;1.629774570E0;-1.316204071E-1;-3.835291862E-1
3.899078072E1;2.139544725E0;-4.204511642E-1;-3.892223835E-1
3.900025364E1;2.491806507E0;-4.080314636E-1;2.337868214E-1
3.900972661E1;2.296128273E0;-3.436679840E-1;6.919747591E-1
3.901919952E1;2.369376659E0;-2.703943253E-1;7.875889540E-1
3.902867244E1;2.755764961E0;-2.571725845E-1;6.734616756E-1
3.903814541E1;3.258595467E0;-1.558589935E-1;9.262180328E-2
3.904761832E1;3.530375719E0;1.239814758E-1;-5.250651836E-1
3.905709124E1;3.633255482E0;1.422977448E-2;-8.859782219E-1
3.906656421E1;3.140779257E0;-1.240663528E-1;-4.280524254E-1
3.907603713E1;2.564846039E0;-3.553981781E-1;-7.765340805E-2
3.908551004E1;2.247934103E0;-4.566116333E-1;-2.312755585E-1
3.909498301E1;1.743576884E0;9.216690063E-2;-6.166219711E-2
3.910445593E1;1.039866447E0;7.375125885E-1;5.131418705E-1
3.911392885E1;6.692142487E-1;9.063282013E-1;1.058320045E0
3.912340181E1;8.475873470E-1;9.351539612E-1;1.225472689E0
3.913287473E1;1.559802771E0;1.159375191E0;5.236060619E-1
3.914234770E1;2.882390738E0;1.812420845E0;-4.971258640E-1
3.915182062E1;4.321981907E0;2.480311394E0;-8.528378010E-1
3.916129353E1;5.163423538E0;2.827486992E0;-8.805401325E-1
3.917076650E1;5.191028118E0;2.972239494E0;-9.049351215E-1
3.918023942E1;5.099184990E0;2.874994278E0;-6.690385342E-1
3.918971233E1;4.613534451E0;2.817308426E0;-4.704818726E-1
3.919918530E1;4.042191029E0;2.971132278E0;3.358888626E-2
3.920865822E1;4.115778923E0;3.176005363E0;-3.769397736E-4
3.921813114E1;4.873405933E0;3.163819313E0;-5.089783669E-1
3.922760411E1;6.101537228E0;3.285864353E0;-7.658653259E-1
3.923707702E1;7.264763832E0;3.725144863E0;-3.057777882E-1
3.924654994E1;8.065049171E0;4.439118385E0;7.436189651E-1
3.925602291E1;8.271789551E0;5.605804443E0;1.134825587E0
3.926549582E1;8.967942238E0;7.540232182E0;6.812745333E-1
3.927496874E1;9.712013245E0;1.054488754E1;3.296732664E0
3.928444171E1;8.113339424E0;1.344208527E1;4.496650696E0
3.929391463E1;7.940483570E0;1.477446365E1;4.361647606E0
3.930338760E1;9.504590988E0;1.555976677E1;4.138417244E0
3.931286051E1;1.109344292E1;1.541071129E1;1.188376904E0
3.932233343E1;1.183191490E1;1.313309479E1;-5.979015350E0
3.933180640E1;1.316083527E1;9.247278214E0;-9.395360947E0
3.934127931E1;1.429766655E1;4.770233154E0;-1.037584782E1
3.935075223E1;1.243092346E1;1.556749344E-1;-1.107595444E1
3.936022520E1;7.363186836E0;-1.914338589E0;-1.161578178E1
3.936969812E1;-1.024369717E0;7.022585869E-1;-1.244880676E1
3.937917103E1;-6.781437874E0;5.006924152E0;-6.097112656E0
3.938864400E1;-7.533078671E0;8.009117126E0;1.738042355E0
3.939811692E1;-8.912425995E0;9.046361923E0;5.586614609E0
3.940758989E1;-9.834054947E0;7.496710300E0;5.811042786E0
3.941706280E1;-8.099789619E0;3.844345093E0;3.516518831E0
3.942653572E1;-4.976540565E0;2.677025795E-1;1.837612391E0
3.943600869E1;-2.466348648E0;-1.460297108E0;9.987781048E-1
3.944548161E1;-1.348225594E0;-1.300827980E0;2.581663132E-1
3.945495452E1;-1.586375713E0;-4.185838699E-1;-3.010518551E-1
3.946442749E1;-2.453136444E0;-5.333423615E-2;-1.214417219E0
3.947390041E1;-2.908523560E0;-8.679413795E-1;-2.203054190E0
3.948337332E1;-2.103742599E0;-2.627317429E0;-1.764695168E0
3.949284629E1;-9.472174644E-1;-4.443698406E0;-5.227339268E-1
3.950231921E1;2.492475510E-1;-5.723010063E0;1.131469011E-1
3.951179213E1;1.418829441E0;-6.203119278E0;2.024370432E-1
3.952126510E1;2.053000450E0;-6.178919792E0;-3.254880905E-1
3.953073801E1;1.955809116E0;-6.098295212E0;-1.269240737E0
3.954021093E1;1.764230251E0;-6.157853127E0;-1.688912153E0
3.954968390E1;1.355479240E0;-6.256423950E0;-1.221415043E0
3.955915681E1;1.548118591E-1;-6.029633522E0;-6.723109484E-1
3.956862978E1;-2.169529915E0;-5.501933098E0;-3.571910858E-1
3.957810270E1;-4.914401054E0;-4.778293610E0;4.427998662E-1
3.958757562E1;-6.942363739E0;-4.231601715E0;1.836799026E0
3.959704858E1;-7.261423111E0;-3.968993187E0;2.937595367E0
3.960652150E1;-6.820107460E0;-3.672864437E0;2.609514713E0
3.961599442E1;-6.693785667E0;-3.285641670E0;1.115982533E-1
3.962546739E1;-5.933415890E0;-3.295649052E0;-1.216349602E0
3.963494030E1;-5.087246418E0;-3.007497311E0;-6.651792526E-1
3.964441322E1;-5.264257431E0;-2.357789040E0;-9.534381628E-1
3.965388619E1;-5.712306023E0;-1.361679077E0;-1.703409791E0
3.966335911E1;-5.725956917E0;1.794147491E-1;-1.943276644E0
3.967283207E1;-5.633073807E0;1.829373360E0;-2.157733679E0
3.968230499E1;-5.684114456E0;2.778886795E0;-2.442330837E0
3.969177791E1;-4.114357471E0;1.294197083E0;-4.544288635E0
3.970125088E1;-3.821154833E0;2.235896111E0;-3.482081175E0
3.971072379E1;-3.884866714E0;2.416210175E0;-1.440104961E0
3.972019671E1;-5.702894211E0;1.778925896E0;-4.368046284E0
3.972966968E1;-7.636660576E0;8.470058441E-1;-4.866603851E0
3.973914260E1;-6.437561512E0;-3.137788773E-1;1.173518062E0
3.974861551E1;-3.727672100E0;-2.298313141E0;5.003198624E0
3.975808848E1;-3.617200375E0;-3.747138977E0;1.417569995E0
3.976756140E1;-2.762740850E0;-3.716128826E0;-3.113338470E0
3.977703431E1;-2.104578495E0;-1.863498688E0;-5.348142624E0
3.978650728E1;-1.459271431E0;-5.875835419E-1;-5.462531090E0
3.979598020E1;-1.531818628E0;-6.265344620E-1;-4.891346931E0
3.980545312E1;-3.019673824E0;-1.358414650E0;-4.848048687E0
3.981492608E1;-5.010255814E0;-2.322084904E0;-4.514013290E0
3.982439900E1;-7.301897049E0;-1.824094296E0;-3.300669909E0
3.983387197E1;-5.462091923E0;5.673584938E0;6.542725086E0
3.984334489E1;7.493399620E0;1.742100716E1;2.094414520E1
3.985281780E1;6.925654411E0;2.261122131E1;1.558940053E0
3.986229077E1;2.914151669E0;8.349057198E0;-1.040427971E1
3.987176369E1;4.069852352E0;-1.217643452E1;-1.054131413E1
3.988123661E1;-9.653930068E-1;-1.305500603E1;-2.138663292E0
3.989070957E1;-1.228366375E1;-4.571906567E0;3.226641417E-1
3.990018249E1;-2.012958717E1;1.060625076E0;-4.985581636E-1
3.990965541E1;-1.758110046E1;3.547735214E-1;2.460173607E0
3.991912838E1;-1.073131084E1;-3.023178577E0;8.387784958E0
3.992860129E1;-8.881608963E0;-3.394100666E0;3.767971516E0
3.993807421E1;-1.475842953E1;1.661373138E0;-2.913297653E0
3.994754718E1;-1.654100227E1;4.015602112E0;-2.304926634E0
3.995702010E1;-1.019888306E1;2.138826370E0;-1.076318264E0
3.996649306E1;-2.931465626E0;9.904165268E-1;-9.281990528E-1
3.997596598E1;2.517374992E0;9.663810730E-1;-2.166796207E0
3.998543890E1;3.673345566E0;1.595675468E0;-4.916521072E0
3.999491187E1;2.675332785E0;1.645471573E0;-4.732537270E0
4.000438478E1;8.177356720E-1;8.722019196E-1;-3.104065418E0
4.001385770E1;-1.175075173E0;-1.877670288E-1;-1.620804071E0
4.002333067E1;-2.616589308E0;-9.191474915E-1;-4.707782269E-1
4.003280358E1;-3.777649403E0;-6.029157639E-1;9.039858580E-1
4.004227650E1;-4.586432934E0;6.082019806E-1;1.801205635E0
4.005174947E1;-4.604040146E0;1.601983070E0;1.704356074E0
4.006122239E1;-3.455081940E0;1.519553185E0;8.030707836E-1
4.007069530E1;-1.808328629E0;8.213624954E-1;3.890888691E-1
4.008016827E1;-7.215570211E-1;4.356584549E-1;-2.926540375E-2
4.008964119E1;2.995946407E-1;2.489461899E-1;-6.035535336E-1
4.009911416E1;1.465827346E0;1.245212555E-1;-8.605651855E-1
4.010858707E1;2.202106714E0;-1.360034943E-2;-8.375806808E-1
4.011805999E1;2.175740957E0;-8.892822266E-2;-7.836539745E-1
4.012753296E1;1.705727816E0;-2.971172333E-2;-5.559504032E-1
4.013700588E1;1.513014793E0;3.333950043E-2;1.112370491E-1
4.014647879E1;1.336030006E0;6.953716278E-2;3.899366856E-1
4.015595171E1;9.523066282E-1;7.609367371E-2;5.703806877E-1
4.016542468E1;1.261859655E0;-3.247737885E-2;9.080216885E-1
4.017489760E1;1.824211001E0;-1.122474670E-1;1.051535249E0
4.018437056E1;1.728600502E0;2.470073700E-1;6.795058250E-1
4.019384348E1;2.086860657E0;3.096637726E-1;3.719823360E-1
4.020331640E1;1.855370998E0;5.440196991E-1;2.903487682E-1
4.021278937E1;1.550498724E0;9.077577591E-1;8.684849739E-2
4.022226228E1;1.639394283E0;9.983644485E-1;-1.950025558E-1
4.023173520E1;1.806300521E0;7.417373657E-1;7.691969872E-1
4.024120817E1;1.632843018E0;4.050350189E-1;8.372430801E-1
4.025068108E1;2.236102819E0;5.900163651E-1;-2.587115765E-1
4.026015400E1;3.421995640E0;1.337024689E0;-4.665150642E-1
4.026962697E1;3.793743610E0;2.217896461E0;-6.511147022E-1
4.027909989E1;4.260063171E0;2.719485283E0;-4.385349751E-1
4.028857280E1;4.603173733E0;3.012842178E0;-2.454268932E-1
4.029804577E1;4.834415436E0;3.188145638E0;-2.414543629E-1
4.030751869E1;5.497847080E0;2.956053734E0;1.112611294E-1
4.031699161E1;5.742813587E0;2.942160606E0;-3.605332375E-1
4.032646457E1;6.562618256E0;2.777289391E0;-1.223443508E0
4.033593749E1;6.990275383E0;3.074878693E0;-1.338276386E0
4.034541046E1;6.605688095E0;3.578397274E0;-6.978802681E-1
4.035488338E1;6.390970230E0;3.787327766E0;-1.253449917E-1
4.036435629E1;6.688892365E0;4.010021687E0;6.716468334E-1
4.037382921E1;7.201720715E0;4.874737263E0;1.466057301E0
4.038330218E1;7.576411247E0;6.749418736E0;6.367526054E-1
4.039277510E1;9.004086494E0;9.564415932E0;1.830245256E0
4.040224806E1;9.009168625E0;1.301272392E1;5.234892845E0
4.041172098E1;7.769802570E0;1.485148048E1;5.094955444E0
4.042119390E1;9.180306435E0;1.453417492E1;4.997697830E0
4.043066687E1;1.097941589E1;1.410779190E1;3.721730232E0
4.044013978E1;1.197437763E1;1.267032814E1;-1.929294705E0
4.044961270E1;1.264426041E1;9.482650757E0;-8.571236610E0
4.045908567E1;1.393593979E1;5.694881916E0;-1.059602833E1
4.046855858E1;1.352773285E1;2.253203869E0;-1.052345562E1
4.047803150E1;1.030541801E1;-2.425479889E-2;-9.808994293E0
4.048750447E1;3.191420555E0;9.521951675E-1;-1.180078793E1
4.049697739E1;-6.022019386E0;4.741334438E0;-1.060461521E1
4.050645030E1;-8.789888382E0;7.881995678E0;-1.467216492E0
4.051592327E1;-9.193431854E0;9.496597290E0;5.611080647E0
4.052539619E1;-9.781375885E0;8.849746704E0;7.524839878E0
4.053486916E1;-8.097307205E0;5.510965347E0;5.489407539E0
4.054434207E1;-4.053200722E0;1.368138790E0;3.156929493E0
4.055381499E1;-1.838098526E0;-5.540332794E-1;1.777467847E0
4.056328791E1;-2.276268005E0;2.265477180E-1;1.168897271E0
4.057276088E1;-3.383620739E0;1.067183971E0;1.292676926E-1
4.058223379E1;-3.596093655E0;5.758028030E-1;-1.252893686E0
4.059170671E1;-2.282040596E0;-9.720964432E-1;-1.649959326E0
4.060117968E1;-5.408596992E-1;-2.628429174E0;-1.053378105E0
4.061065260E1;2.595639229E-1;-3.921674013E0;-2.871452570E-1
4.062012551E1;4.391012192E-1;-5.187282562E0;1.509708166E-1
4.062959848E1;7.042646408E-1;-6.281481743E0;3.668863773E-1
4.063907140E1;1.007310867E0;-6.846941948E0;5.895196199E-1
4.064854437E1;1.161649704E0;-6.743924141E0;1.015465498E0
4.065801728E1;9.100084305E-1;-6.228489876E0;1.089604616E0
4.066749020E1;3.787627220E-1;-5.623196602E0;5.393374562E-1
4.067696312E1;-2.204442024E-1;-5.233110428E0;1.000593901E-1
4.068643608E1;-8.889188766E-1;-4.907264709E0;4.990182519E-1
4.069590900E1;-1.758681297E0;-4.729136467E0;9.690698981E-1
4.070538197E1;-2.792805910E0;-4.666588306E0;3.042839766E-1
4.071485489E1;-3.408841848E0;-4.543739319E0;1.486153603E-1
4.072432780E1;-3.647383451E0;-4.212607384E0;5.963278413E-1
4.073380077E1;-3.862011909E0;-3.929759502E0;2.185201645E-1
4.074327369E1;-4.369582176E0;-3.703478813E0;-1.878085136E-1
4.075274661E1;-5.230988979E0;-3.129027843E0;-4.992351532E-1
4.076221957E1;-6.421299934E0;-1.874188900E0;-6.395853758E-1
4.077169249E1;-7.923818588E0;-4.422473907E-2;-4.025104046E-1
4.078116541E1;-9.112102509E0;1.464826584E0;2.160851955E-1
4.079063838E1;-8.591704369E0;1.062301636E0;-5.383729935E-3
4.080011129E1;-8.738437653E0;1.381655693E0;1.873589754E-1
4.080958421E1;-9.137311935E0;1.696286201E0;3.259813786E-1
4.081905718E1;-8.617317200E0;2.020562172E0;7.378768921E-2
4.082853010E1;-3.380919933E0;6.382503510E-1;-2.120119810E0
4.083800301E1;2.522488594E0;-1.107194901E0;-3.032576561E0
4.084747598E1;1.654613733E0;-5.562410355E-1;-5.124549866E0
4.085694890E1;-2.766096830E0;5.014724731E-1;-8.995523453E0
4.086642181E1;-4.989024162E0;9.973335266E-1;-6.700609207E0
4.087589478E1;-2.851867437E0;9.411811829E-2;-1.830155849E-1
4.088536770E1;-1.463709593E0;-1.767470360E0;2.019901037E0
4.089484062E1;-2.631974697E0;-3.027788162E0;-2.507653236E-1
4.090431358E1;-2.692535400E0;-2.606527805E0;-2.294682503E0
4.091378650E1;-2.635616779E0;-1.495945930E0;-3.679569721E0
4.092325942E1;-3.318700790E0;-1.136762142E0;-4.480640411E0
4.093273239E1;-4.789700508E0;-1.282955647E0;-4.677354336E0
4.094220530E1;-3.942883968E0;1.959173203E0;1.839590073E0
4.095167822E1;2.242334127E0;1.151053429E1;1.606795311E1
4.096115119E1;5.738646030E0;2.042494011E1;7.251868248E0
4.097062411E1;2.096881390E0;1.535558128E1;-7.413115025E0
4.098009702E1;3.119082451E0;-4.356876373E0;-1.238375282E1
4.098956999E1;1.920588255E0;-1.398897362E1;-9.095653534E0
4.099904291E1;-5.877339363E0;-1.194301224E1;-5.794543266E0
4.100851582E1;-1.655823135E1;-6.336425304E0;-8.461315155E0
4.101798879E1;-1.751166534E1;-4.393826962E0;-5.107786179E0
4.102746171E1;-1.295965290E1;-4.132139206E0;5.885724068E0
4.103693463E1;-1.326173210E1;-4.228582382E-1;1.023194981E1
4.104640760E1;-2.120776367E1;6.955652237E0;5.776483059E0
4.105588051E1;-2.503493309E1;8.302421570E0;4.628562927E0
4.106535343E1;-1.764692307E1;3.793109894E0;2.736928463E0
4.107482640E1;-8.655654907E0;1.736421585E-1;7.799482346E-2
4.108429931E1;-2.167265415E0;-1.344565868E0;-1.419356585E0
4.109377223E1;2.263844728E0;-1.053187370E0;-3.768183708E0
4.110324520E1;3.722556114E0;4.241447449E-1;-6.785935402E0
4.111271812E1;2.951697350E0;1.703059196E0;-6.584809303E0
4.112219103E1;5.778713226E-1;1.908845901E0;-4.745415688E0
4.113166400E1;-8.255031109E-1;8.032455444E-1;-2.924089193E0
4.114113692E1;-1.536682367E0;-1.820583344E-1;-1.654521227E0
4.115060983E1;-2.741248608E0;-1.097488403E-2;-7.843644619E-1
4.116008280E1;-3.277637720E0;6.076383591E-1;2.315776348E-1
4.116955572E1;-2.874850750E0;7.761068344E-1;5.820508003E-1
4.117902864E1;-2.205352068E0;5.441865921E-1;3.655939102E-1
4.118850160E1;-1.088860154E0;2.464523315E-1;1.266722679E-1
4.119797452E1;1.684728861E-1;1.870050430E-1;-4.870414734E-3
4.120744744E1;1.456305981E0;1.952447891E-1;-5.854938030E-1
4.121692041E1;2.032845020E0;3.824357986E-1;-7.494151592E-1
4.122639332E1;2.136903524E0;2.733497620E-1;-2.908706665E-1
4.123586624E1;1.675181866E0;1.917400360E-1;2.128279209E-1
4.124533921E1;1.008550644E0;1.286954880E-1;7.397034168E-1
4.125481213E1;4.734361172E-1;1.914319992E-1;1.163472176E0
4.126428504E1;4.519108534E-1;-1.435279846E-2;1.267862916E0
4.127375801E1;7.029640675E-1;-1.032037735E-1;1.069604039E0
